City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
241,san felipe,10.3399,-68.7425,296.44,96,100,1.41,VE,1715166558
242,conselheiro pena,-19.1722,-41.4722,297.45,81,0,0.96,BR,1715166559
243,kourou,5.1552,-52.6478,299.18,86,98,2.82,GF,1715166559
244,del rio,29.3627,-100.8968,300.21,85,100,7.2,US,1715166561
245,katsuura,35.1333,140.3,288.99,89,99,11.36,JP,1715166563
246,olmsted falls,41.3751,-81.9082,291.68,92,75,3.09,US,1715166564
247,coquimbo,-29.9533,-71.3436,286.3,76,0,2.36,CL,1715166565
248,badger,64.8,-147.5333,278.75,88,75,1.54,US,1715166565
249,graaff-reinet,-32.2522,24.5308,294.22,63,32,0.98,ZA,1715166566
250,rikaze,29.25,88.8833,286.74,28,100,3.61,CN,1715166567
251,mukalla,14.5425,49.1242,304.24,62,0,3.69,YE,1715166286
252,la ronge,55.1001,-105.2842,275.97,88,100,2.71,CA,1715166568
253,crane,31.3974,-102.3501,294.57,20,1,5.01,US,1715166569
254,callao,-12.0667,-77.15,292.99,88,100,2.06,PE,1715166570
255,gotenba,35.3,138.9333,286.88,94,76,2.05,JP,1715166571
256,coxen hole,16.3244,-86.5366,300.93,85,82,5.02,HN,1715166572
257,menzelinsk,55.7271,53.1026,280.49,85,97,8.49,RU,1715166572
258,petropavlovka,50.6114,105.3196,288.87,27,99,3.8,RU,1715166573
259,goz beida,13.95,20.55,315.0,8,100,5.29,TD,1715166574
260,new norfolk,-42.7826,147.0587,284.87,99,100,0.46,AU,1715166574
261,zambezi,-13.5432,23.1047,304.93,30,51,4.05,ZM,1715166575
262,strasburg,48.5834,7.743,289.98,59,75,5.14,FR,1715166576
263,yanam,16.7333,82.2167,305.81,56,48,4.66,IN,1715166576
264,kerikeri,-35.2268,173.9474,283.1,83,9,3.13,NZ,1715166577
265,nawabganj,24.5911,88.271,309.06,30,17,2.45,BD,1715166578
266,kayangel,8.0823,134.7173,301.95,72,99,5.17,PW,1715166579
267,redkino,56.6475,36.2967,277.17,74,90,5.95,RU,1715166579
268,nuuk,64.1835,-51.7216,273.49,80,20,6.71,GL,1715166580
269,itaueira,-7.6033,-43.0256,299.61,69,58,5.47,BR,1715166581
270,aurad,18.25,77.4333,311.31,17,54,4.02,IN,1715166581
271,mount isa,-20.7333,139.5,295.02,68,96,1.54,AU,1715166582
272,waiuku,-37.25,174.75,284.93,72,0,1.58,NZ,1715166490
273,saudarkrokur,65.7461,-19.6394,278.23,59,79,6.27,IS,1715166584
274,usogorsk,63.4106,48.6872,272.96,50,100,5.66,RU,1715166585
275,isangel,-19.55,169.2667,295.69,67,11,5.99,VU,1715166586
276,drayton valley,53.2168,-114.9854,276.01,56,100,4.18,CA,1715166303
277,bandarbeyla,9.4942,50.8122,304.41,67,3,6.19,SO,1715166587
278,hafar al-batin,28.4328,45.9708,305.47,12,0,2.57,SA,1715166588
279,port douglas,-16.4833,145.4667,297.5,83,96,8.15,AU,1715166478
280,monte patria,-30.6919,-70.9467,284.07,51,0,1.49,CL,1715166590
281,bontang,0.1333,117.5,301.16,79,96,1.86,ID,1715166591
282,sodankyla,67.4167,26.6,272.54,81,39,1.12,FI,1715166592
283,ghanzi,-21.5667,21.7833,304.45,22,5,6.07,BW,1715166593
284,silver city,32.7701,-108.2803,283.13,26,0,4.12,US,1715166594
285,kudahuvadhoo,2.6708,72.8944,302.45,75,100,6.05,MV,1715166595
286,lospalos,-8.5186,127.0025,295.5,88,76,2.2,TL,1715166596
287,palangkaraya,-2.2,113.8333,301.01,77,100,1.26,ID,1715166596
288,santanyi,39.3546,3.1291,295.72,49,19,5.44,ES,1715166597
289,gorom-gorom,14.4439,-0.2361,311.5,24,63,1.74,BF,1715166598
290,novaya igirma,57.1334,103.9112,288.24,33,100,1.03,RU,1715166599
291,kodiak,57.79,-152.4072,275.88,93,100,4.12,US,1715166599
292,pisco,-13.7,-76.2167,292.18,88,100,2.06,PE,1715166600
293,port macquarie,-31.4333,152.9167,288.65,78,87,2.17,AU,1715166521
294,colonia,50.9333,6.95,288.85,80,75,5.66,DE,1715166602
295,krasnohrad,49.3814,35.4402,286.36,36,1,4.52,UA,1715166603
296,dunedin,-45.8742,170.5036,278.04,87,88,1.34,NZ,1715166604
297,onguday,50.75,86.15,288.54,52,96,2.39,RU,1715166605
298,muisne,0.6,-80.0333,297.94,90,100,2.85,EC,1715166605
299,egilsstadir,65.2653,-14.3948,280.23,48,3,3.8,IS,1715166606
300,nova vicosa,-17.8919,-39.3719,299.69,82,35,2.84,BR,1715166607
301,pechora,65.1472,57.2244,271.96,86,100,1.79,RU,1715166608
302,broome,42.2506,-75.833,291.32,90,100,4.63,US,1715166609
